Originator,Text,Age,Person whose age we surmised
Lauren_Sykes11 ," RT @wanted_foxvamps: nathan has performed at summertime ball 5 years in a row, that's something to be proud of",
R5rush22 , RT @Emblem_Central: We've been supporting these 3 idiots for almost 2 years now.I've concluded that I'm NEVER going to accept this change h,
mylovelife1D , @Ashton5SOS i know it's stupid...but can you write me 'happy birthday Ola'?It would be the best gift for me and the best bday for me 79,
TheRunnerB ," RT @nancioishiphop: My brag pretty much remains the same...2.5 years later &amp; I still haven't given up. One day, one run, one recovery at a ",
casuallyluke ,"  Michael Clifford 5sos It's my birthday on Saturday and a follow would mean the world I love you so much  @Michael5SOS 13,197",
StuWu4 , RT @SciencePorn: The difference 25 years makes http://t.co/Jzwxksf9Du,
WannaWilkinson , @smilemendes my birthday was the 4th when was yours?(:,
EmzHarmy , @JimsTweetings @TanyaBurr GUYS 10 MINUETS PLS PLS PLS @LouellaFans JUST MAKE HER DAY 100% BETTER JUST ONE HAPPY BIRTHDAY FOR HER!!!,
livinnnLRG ," Iloveyou ""@pevvvchy: I love my boyfriend! Ahhh  Even after 2 &amp; 1/2 years he makes me the happiest gal eva.  @livinnnLRG """,
abdullakhonaini , @omeldil Happpyyyyyy birthday ya 7elwa! http://t.co/ZBPxIQyDlN,
AcousticLucas , 21  OI CALUM HOOD FROM 5SOS @Calum5SOS !!!CAN YOU PLEASE FOLLOW @40skidcalum !! ITS HER BIRTHDAY ITLL MEAN THE WORLD TO HER !! 
MyBrokenCompass ," RT @Know: A baby and her Great Great Grandmother, born on the same exact day but 98 years apart. Beautiful. http://t.co/tSh0qfejhn"
qwertyuio02 , RT @smk0810xxx: 6/25 Fujigaya Taisuke Happy Birthday 27 years old LOVE http://t.co/qCiRk8NwQU
trevierahunter , @ABxForever oh tru I went there for my 18th birthday it was fun didn't want to come back home
figureditout1d ," @NiallOfficial MY BIRTHDAY IS IN 10 DAYS AND IT'LL MEAN A LOT IF YOU READ MY LETTER IN THE DESCRIPTION: https://t.co/RR0GiCB25D x28,534"
Jay_after , RT @MissssKIKI: @Jay_after yo avis nice..tell day big boy auntie Kiks loves him and that I got him 3 pairs of jays for his 3rd birthday 
ConnorJHarris , @OverloaderEmmax: Happy 21st Birthday @ConnorJHarris xx have a good day xx miss u lots xxx http://t.co/6BFh2xd7LO thanks hun! Miss u to x
3sagagm , RT @TeamMessi: #HappyBirthdayMessi - RT to win a signed pair of exclusive @adidasfootball birthday #F50s! #allin or nothing http://t.co/qL
Fifa_Life7 , RT @soccerdotcom: Celebrate Messi - Follow and RT for the chance to win a pair of @adidassoccer birthday #F50s! #allin or nothing http://t
SoNarryfull ," RT @tyleroakley: Even 10 years after forming, I'm STILL obsessed with the Spice Girls. I live for queen @OfficialMelB on @NBCAGT. SLAY ME S"
kennventers , RT @knmitchell6: why do girls 2 years younger than me look like they're 25 and I still look like I'm 15 on a good day??????? witchcraft?
arandommoe ," RT @RockabillyJay: I have to explain what to do during a school shooting to my 7yr old, but by all means lets freak out about gay marriage."
Id_the_kid , RT @worldsoccershop: Win a limited edition pair of @adidassoccer #F50 #Messi Birthday Boots! Follow &amp; RT to enter! #allin or nothing. http:
ohstylesmine , RT @itslaurabelieve: @selenagomez Next 22th of July is my birthday. If this tweet gets +700 rt can you wish me happy birthday? I love you s
Niall_YouAndI ," Hi @NiallOfficial &amp; @Harry_Styles, Today it's my Birthday ! Can you please follow me? Love You so much &amp; make me the happiest boy ! x374"
fxcking_hemmo96 ,  Luke Hemmings from 5SOS It's my birthday on July 21st Please make my wish come true and follow me  @Luke5SOS 52
oreodaman401 , @DimeloANG: Happy 1st Birthday to baby Emma  God bless @JermskiiBruh @Dazzlingwendoly !!!!!!!!
sicey4 , RT @TitusOReily: I once saw Jonathan Brown carry an entire team for eight years.
JT4BAMA ," RT @MLB: Legend. Captain. Mr. November. Happy 40th birthday to No. 2, Derek Jeter: http://t.co/nQcRNYlpu9 http://t.co/uCzXMGUdjE"
xMrs_Reynoldsx , @ArianaGrande Happy birthday i can't believe how you grew up.Oh god i look like a mother #HappyBirthdayAriana x90
rhitashh , @camerondallas #CallMeCam today is @Rachel_Cloutier 's birthday it would mean the world if you called her please she loves you 138
designdroids , RT @MassingillCindy: The good old days by Arthur http://t.co/ayWbwnIvTA via @Etsy #follow4follow #TFB #TFBJP #PSTM #reetweet #decor #art
becca_cardwell ," RT @CaitlinSAllison: Today I looked at a painting that was 400 years old an in perfect condition, yet frat boys can't keep my coolers unchi"
Emma_H00 , RT @SoUnusuaIFacts: me: makes a mistake me: thinks about mistake every night for the next 7 years
aline_cheong , PLS @camerondallas and @Nashgrier ILYSM!  PLS NOTICE ME WITH A EARLY BIRTHDAY PRESENT!   http://t.co/8dYTbLvlfG X16
aleandra40 , RT @SurreyPolice: Can you help find missing 16-year-old Georgina Stewart from #Pewley #Guildford? http://t.co/nGfPWZohvY #FindGeorgina http
JrNaimhalim , RT @GeniusFootball: 36 years of age. http://t.co/tKTN7mpCQV
juli42514 , RT @JoshDevineDrums: Happy birthday to one of my best friends for as long as I can remember!! @scotcorr. Love you bro x
ohheyydee , Swear I was the only one who thought this. @AirInDanYell: Netflix really has the best compilation of low budget black movies. New and old.
dysfuuunctional , luke hemmings from 5sos pls follow me my birthday is coming up really soon &amp; it would mean the world to me I love you @Luke5SOS  221
bigshotjabbi16 , Happy birthday to @two3s Turns the big 2-0 today enjoy it bro
casuallyluke ,"  Michael Clifford 5sos It's my birthday on Saturday and a follow would mean the world I love you so much  @Michael5SOS 12,836"
ABDULELAH9o , RT @BarcaNews_Ar: Happy birthday Leo #Messi27 http://t.co/RbF06jehlI
gtbowman ," RT @wolfpupy: you think you know what im all about but guess what, im 5 weeks old"
missnickylouise , RT @Ibarryxo: Happy 18th birthday @missnickylouise hope you have a lovely day and enjoy using your own ID for once! http://t.co/FgL5nH5ttE
justinstyls , Follow me Caitlin please. Only Baby! click. I love You @godsgirl8494 . @godsgirl8494 TOMORROW MY BIRTHDAY. THATS THE BEST GIFT!  61
wanfazris , RT @_StrictlySoccer: Happy birthday #D10S http://t.co/NIpTwOj05u
7upziall ," RT @CuteIrishTheo: 15 years later* ""Mom, can I go to a concert?"" ""Sure, who's?"" ""Theo Horan"" [spits out non existing drink] [whispers] ""l"
chanbaekiie ," RT @yeollhan: I miss Kris's perfomance on stage, I miss The Hyperactive Baekhyun back, I miss the old Exo, I miss OT12, I miss everyth"
caitlin_carlos ," HAPPY 19th BIRTHDAY @ambarfield!! Get it? I said 19th because you were a senior last year, right? "
mionedrugged , @ArianaGrande What about you? Changed my life doing hear your sweet voice. Happy Birthday! x4
FaceOfDoh ," RT @zwgman: Gremlins and Ghostbusters both open the same day, 30 years ago TODAY. RT if you like these films! #classics http://t.co/eZggZm"
britneyjanell , RT @SamFazz: happy birthday @RyanAbe!!! thx for making my best friend so happy!! hope u get to touch the butt 2night 
TeragErshtan , Happy 11th Birthday to Second Life http://t.co/AUpJ43mmBi via @danielvoyager #SecondLife #SL11B #SL11BCC #SLDestinations #VirtualWorlds
FoodsNialler , @ArianaGrande I'm so proud of you! happy birthday Ariana I love you my sweetie  #HappyBdayArianaFromBrazil XX15
Yvonne_Salcedo ," RT @ThePartyCodes: I want to sleep for 2 years and wake up with a degree, an apartment, and money in the bank"
MedusasDharma , RT @RawStory: Former Florida deputy captured after 23 years as a fugitive accused of raping a 6-year-old girl http://t.co/sDTPwU4wDP
nataleefaith1 ," HAPPY 16TH BIRTHDAY AUT Hope your day is as perfect as you, see you later! Love you so much @AutumnPaige_ http://t.co/lUgLX5YaPg"
lovatousmile ," @arianagrande My birthday was yesterday but it is still valid u can give me following me or responding to me. Please, Ilysm x13",
cameronsnigga ," @dana_ah1456 yeah I just saw it....tyler needs to chill. It was his opinion, and it is 2 years old.",
adibarcalovers , RT @SiaranBolaLive: Happy Birthday 27 Tahun Lionel Messi. Barcelona. Argentina http://t.co/PsDcaGdRCS,-1
agnesyoviantii ," Jaman-jaman nya alay  miss the old us yaaaaa (with Riviera, @Marshiella, and 3 others) [pic]  https://t.co/bbhxUTaiVp",
TJWoodstockNY ," RT @weird_hist: 73 years ago today, the German army attacked Russia with 4 million troops in the biggest military operation in the #history",
alimul_osso ," Rt!""@infobolaholic: HAPPY BIRTHDAY Lionel Andrs MESSI 24 JUNI 1987 - 24 JUNI 2014 #MessiBirthDay27 http://t.co/lE5DRzHBdJ""",
pulkitgupta80 , RT @MaheishGirri: The land in this pic was allotted for 100 bed hospital 10 years . Instructed officials to start work at the soonest. http,
herwindaayusav1 , RT @NiallOfficial: Fixture list out for next season! Derby play forest away on my 21st birthday !,
scxk_96 , RT @alex_mckerrell: my guys going to jail for 2.1875 years http://t.co/9lwpmNPv74,
Duncanhmfc , RT @kevinbridges86: @MrDDyer Haha. Fair play. 2 years you've waited for that mate. Good to see you don't hold a grudge!,
wolmersdotinfo ," @TheBubbleBubble I remember a house closeby was flipped 4 times in 3 years.. and #everyone made $$, then last owner ended up walking away",-1
miahcoh_ , RT @ballerina_menks: Happy Birthday @miahcoh_ ily &amp; enjoy your day 16 http://t.co/ManIkTJT5z,
UPPERCA5E ," ""I'm not ready to be a teenager!"" - the nineteen year old @coolrockant",
ercoo_ ," @UberFacts: Flavor Flav spent $2,600 on cocaine every day for six years. No chill",
Miguel_GR17 , RT @Podolski10: We're playing together for Germany for ten years now.Yesterday he scored his 15th goal in World Cup. Fantastic Miro! http:/,
LynseyJackson2 , RT @EPerp1010: @LynseyJackson2 Happy birthday Lynsey! Hope you have a great one void of pedophiliac party DJs (unless it's PeeWee ofc),
jasonburns83 , RT @VictoryFund: 22-year old openly gay candidate wins Democratic primary for #Maine House seat: http://t.co/t5Qzkaj5GM #LGBT,
EatShootBlog , RT @sarahinthesen8: Awful news. 7 years for @PeterGreste for simply doing his job is a travesty. Journalism is not a crime. #AJTrial,
niaIlnluke , @TaIkDirtyLou I know how you feel I've had to go to school with girls for three years talking about fucking my cousin its not pleasant,
ahmyariana_ , @ArianaGrande HAPPY BIRTHDAY MY QUEEN I LOVE U SO MUCH U ARE SAVED MY LIVE  X2-,
TommyJayReid , Happy Birthday @loreecebezzina Hope You Had A Good One xx,
sarahMo3W ," @girlgonecoastal no, I've been married 14 years! Not a bad morning's work, really :)",
yazweezzy , RT @KimKardashian: Our baby girl's 1st birthday party! #kidchella http://t.co/oNouMgGKoU,
Throwamajor_FIT , RT @jacki3kennedy: Happy 22nd Birthday to @Throwamajor_FIT ! From running 'round campus as dumb freshmen until FOREVER.  love youuuu htt,
niallharington ," @NiallOfficial it's mine and @guitargeekniall's birthday soon and it would be the best present if you could follow us! we love you 73,736",
_espinosaa_ , @tyleroakley well I understand where your coming from but he has his opinions you have yours leave him alone it was two years ago grow up,-1
BuzzFeedRewind , 27 Things That Happened 10 Years Ago As Told By Tabloid Covers http://t.co/OOnihgmu1e via @itslaurenyap,
_yosoyangie , @TheDigiTour @TheDigiTour #DigitourSanDiegoTomorrow #DigitourSanDiegoTomorrow ITS MY BIRTHDAY PLEASE IT WOULD MEAN A WHOLE LOT  x165,
melforero ," happy birthday to the queen of ratchetnesslove you so much,have a gr88 day @danielallopis",
J4MIEMELVIN , RT @FamousChey: 18+ Recommended. NO GIRLS. This is the secret that has been getting guys pussy for YEARS http://t.co/Hnr8EDiHmg - sp,
badlouvers ," hi @Louis_Tomlinson  my birthday is TODAY!! a FOLLOW from YOU would be the best present EVER! I love you so so much!  x1,943",
yennie , RT @shevibe: 15-Year-Old George R.R. Martin Writes a Fan Letter to Stan Lee &amp; Jack Kirby -1963 http://t.co/npvdVlpCJW @openculture http://t,
CCTX_Realest , My nigga finally turned 18  #Wheredamilfsat? Doing it big now boyyyyyyyy! #legal happy birthday @CHRIS_XCVI ! Don't eat too much  tonight
KylieSwanepoel , RT @gotonelifes: @oddfuckingnina @KylieSwanepoel AS A 10 YR OLD DONT GET IT TWISTED
20paws ," RT @AmyRoseKathryn: This 9-Year-Old Built A Nonprofit, No-Kill Animal Shelter Out Of His Garage To Help Strays http://t.co/7T2BWgpYHD http:"
Anthony_NoSwagg ," RT @FOXSoccer: Happy 42nd birthday to a true #WorldCup legend, Zinedine Zidane! http://t.co/P7UVbT7CHT"
lilianpperez , @joannaperez26 HAPPY BIRTHDAY TO MY TWIN SOUL SISTER!! I turn 28 and you turn 30. 6/26. Love you http://t.co/19iHHJpP0w
logan_hartzell , RT @worldsoccershop: Win a limited edition pair of @adidassoccer #F50 #Messi Birthday Boots! Follow &amp; RT to enter! #allin or nothing. http:
MuhammadLambat ," RT @FootballFunnys: Happy Birthday to one of the greatest footballers ever, Zinedine Zidane! #FRA http://t.co/Qbg20ce390"
crat1120 , RT @lmSoBIessed: First month in 12 years in which a United States Soldier was not killed in action. Not a single one died in March 
leilaoreos , @chlomurfx happy birthday babes. Finally 18
paola__x33 ," @elizabethwesst: Exactly one month till my birthday, yayyyy * 6 days RT"
_lwt1d ," RT @troyesivan: @taylorcaniff Dude i sincerely hope you've grown up/changed over the last 2 years. For some reason, you have INFLUENCE. Try"
Iouismix , @Louis_Tomlinson hi louis! can you please follow @halfmoonlouis her birthday is tomorrow and a follow from you is all she wants :)80
ImACrazyMofo_Ur , Happy birthday!!! Twenty one years! Have a beautiful day! You deserve it. I love you @ArianaGrande x33
MMA9261996 ," RT @EarthBeauties: An elephant is killed by poachers every 15 minutes, meaning there will be no elephants left in 12 years. http://t.co/sSE"
GemTerry , @TeenStarComp I will Definitely be entering my 9 yr old daughter Darcie Terry into the competition. :)
nicoleiolie99 , Justin Bieber please notice mee @justinbieber it's my birthday and I've been supporting you since day 1!! #ShotsOfMe it's been 5 yearsss 11
QGITS , RT @ClimateGroup: Quick Fact: Solar price in India falls 60% in 3 years http://t.co/gmHgfroxVP #CleanRevolution #infographic http://t.co/iy
chiefangel69 ," RT @UberFacts: Flavor Flav spent $2,600 on cocaine every day for six years."
phelpistic ," RT @SportsCenter: Happy birthday, Lionel Messi. Argentina's superstar turns 27 today. http://t.co/ESlQSdVgD9"
up9llnight , @JacobWhitesides  TODAY IS RAQUEL'S (@drewfeatddl ) BIRTHDAY!  PLEASE FOLLOW US! WE LOVE YOU SO MUCH! 39
hitlarc ," RT @TheEconomist: Humanity has wasted 16,000 years watching ""Gangnam Style""&gt; What we could have done instead http://t.co/mNSTlWkeE6 http://"
acebo2bevo ," RT @NoBelfastTorch: URGENT, PLEASE SHARE 6 YR OLD MILO IN NEPTUNE NJ!! http://t.co/7m7FoZydWJ"
Zerglinator ," RT @yugiohtas: Everyone wish happy birthday to @LauraPostVoice, one of the best people ever!!!"
colinpantall , RT @IndyVoices: Let's celebrate Tony Blair for his great job over the last 7 years as Middle East peace envoy: http://t.co/hnZp3rHNNS http:
JasonH1973 , RT @JonnyGeller: Happy Birthday George Orwell. Here are his 6 Rules of writing (from Why I Write) which are as relevant today.. http://t.co
Broods_Aus ," RT @guywilliamsguy: . @broodsmusic : ""it was weird doing a gig back in nelson... Felt like we were 18 again!"" me: ""How old are you now?"" @b"
MyGuapaAriana , RT @adammaladi: only ariana would spend her 21st birthday at disney I love her so much. #HappyBirthdayAriana  http://t.co/Z2OG4Qf5wx
problemflopou ," @ArianaGrande happy birthday princess!! follow me please. i love you so much, not ignore me please,Brazil loves you #HappyBirthdayAriana 107"
jadedusch , Happy Birthday @ArianaGrande !!!!! Your 21
browneyed_chink ," RT @MissKeiraCook: Happy 21st birthday to you beautiful. @browneyed_chink , I've been knowing you forever now &amp; its only http://t.co/TkzEC"
The_Ben_Son , @milkncooks @haley_helena @ElektricityEDM Milk n Cookies New Years round 2?
RdellaSpina , @minisandfords Nope they are knocking down the old school with the three halls and replacing it with a new one with one tiny hall. Very tiny
igneouscock ," RT @lexitpiy: A short, still relevant poem written by 6 year old me http://t.co/ZqVBLE3L8q"
jeromesantoyo , Happy birthday @asTr1dHeRnandez ! Hope you have a great one &amp; god blesss(:
ahmeado94 ," RT @FootballFact101: 24 years-old, 7 games, 8 #WorldCup goals...#GER Thomas Muller."
Daria_Grant , RT @karydokka1: Seventeen years ago today my life was forever changed with the birth of Avery Nichole. I love you to the moon &amp; back.
itswoodl3y ," @camerondallas Hey cam, please follow me or reply me ? My 14th birthday is in 1 month please give me this gift! LOVE U SO MUCH #CallMeCam 73"
95slwt , @taylorcaniff: Haha funny seeing people upset about a video I made 2 years ago... Everyone's aloud an opinion...ugly
herry_k ," RT @shanselman: 6 yr old: ""You're smart, is your brain big?"" Me: ""Medium-sized."" 6: ""But...your head is huge. What's in there?"" 8 yr old: """
Symone_Devine , RT @latry: 2022 your year RT @ILL_Wil_: Been catching slander for Rose for two years. I can't wait to laugh in y'all's face when he comes b
vaswefro ," RT @ZecaRodrigues10: I am very happy to continue in panathinaikos for 3 more years, it was always my desire! Thanks to my family and the fa"
ejames500 , RT @Doritrezise: @ejames500 not sure coz it's been years since I had one of them Bahahahahaha 
flannelhvmmings , RT @crunchypenis: Who even said that was Niall's dick?? Y'all could be spazzing out from a 37 year old accountant's dick and you would ne
cuddlestroyler ," RT @troyesivan: @taylorcaniff Dude i sincerely hope you've grown up/changed over the last 2 years. For some reason, you have INFLUENCE. Try"
icedteacameron , @camerondallas #CallMeCam #CallMeCam #CallMeCam #CallMeCam #CallMeCam #CallMeCam #CallMeCam PLEASE CALL ME MY BIRTHDAY IS TOMORROW 112
MaryKateMcArdle , RT @KuntyeWest: Omg Cher's bio always scares me... 5 years? Is she a prophet warning us about the rapture? What's happening http://t.co/vs9
armitt62 ," RT @facesofward84: Here is 6 month old Archie from Marple.Diagnosed with Heptoblastoma, a rare liver cancer, at just 4 mths old. https://t"
MindOfAndres , RT @trueSCRlife: If Messi scores 3 goals we'll give away his #F50 Birthday Boots! Follow &amp; Retweet to enter: #ARGvsNGA http://t.co/ITqmK2ye
harryanddonut , @Ashton5SOS PLEASE FOLLOW ME IT WOULD MEAN THE WORLD LOVE YOU SO MUCH ITS MY BIRTHDAY IT WOULD BE THE BEST BIRTHDAY PRESENT 141
CLIFFORDSUICIDE , **@Luke5SOS** Luke Hemmings from 5sos My birthday is in 18days Follow me? Ilysm Luke Hemmings **@Luke5SOS**x1105
Perfectkians ," Hi @luke_brooks in two months is my birthday, can you follow me please? i've been trying for so long  I LOVE YOU SO MUCH SUNSHINE 365"
Edendale_Photo , @drivecooluk @MailOnline I can understand banning before watershed! Wouldn't want my 6 year old seeing it! It's designed to shock drivers..
TreasureGMR , @romide60 15yrs old drops on sarz free beat. FRESH MUSIC: Zeeh(@callmezeeh) - ISE YEN freestyle (free beat by sarz) http://t.co/1NpxfdzDYQ
